class,_exit,_llseek,_tvf,accept,access,"admax_vars[\""u",allocation\nD/dalvikvm,an,bind,body.appendChild,brk,catch,cba,chdir,chmod,clock_getres,clock_gettime,clock_nanosleep,clone,close,commons.init,connect,document.createElement,dup,eK\f,ej,ena,epoll_create,epoll_ctl,epoll_wait,execve,exit_group,fchmod,fdatasync,flock,for,fork,fsync,ftruncate,function,futex,getSize,getSuid,getcwd,getpeername,getpgid,getpid,getppid,getpriority,getrlimit,getrusage,getsockname,getsockopt,gettid,gettimeofday,gtfs_trips,iQ,if,inet_addr,inotify_add_watch,inotify_init,inotify_rm_watch,ioctl,isNaN,kill,large,link,listen,ln,loadAd,lseek,madvise,mkdir,mlock,mprotect,msync,munlock,munmap,nanosleep,nu,oTÃ©\24\t,oU,open,parseInt,pipe,poll,prctl,read,readlink,readv,recvfrom,recvmsg,rename,restart_syscall,rgb,rgba,rmdir,rt_sigprocmask,rt_sigreturn,rt_sigtimedwait,scale3d,sched_get_priority_max,sched_get_priority_min,sched_getparam,sched_getscheduler,sched_setscheduler,sched_yield,"script\"":function",select,sendmsg,sendto,set_thread_area,setitimer,setpgid,setpriority,setsockopt,shutdown,sigaction,sigaltstack,sigprocmask,sigreturn,sigsuspend,socket,socketpair,st,st.nodeName,successionapostrophe,symlink,sysinfo,syslog,tgkill,this.A?Gy,thread.\nD/dalvikvm,timer_create,timerfd_create,timerfd_settime,tkill,to,truncate,uP,ukÂ»Ã¸R,umask,uname,unlink,url,utimes,vfork,waitpid,webviewDidAppear,webviewDidClose,webviewDidCloseHelper,window.addEventListener,write,writev,xS,yK
0,4,0,0,0,108,0,0,0,1,0,527,0,0,0,4,0,86595,0,51,1952,0,122,0,166,0,0,0,6,289,14080,0,0,0,115,0,0,0,0,0,0,21621,0,0,0,0,0,4309,0,149,2,0,30,30,1078,7588,0,0,0,0,0,0,0,3412,0,0,0,0,1,0,0,77,504,4,0,1835,0,0,338,29,0,0,0,1531,0,6,1,14,8717,1,0,4014,13,2,3,0,0,0,0,0,1,0,0,0,0,0,346,6,0,0,12,1115,50,0,0,78,122,0,0,54,608,0,0,123,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,96,0,0,0,0,0,0,0,0,5756,475,0,0
0,17,48,0,0,124,0,0,0,5,0,448,0,0,0,9,0,33737,0,51,1489,0,32,0,61,0,0,0,16,78,5155,1,1,1,30,2,0,1,9,72,0,10600,0,0,0,0,0,1224,0,87,3,0,13,29,398,8521,0,0,0,6,0,0,0,1716,0,0,0,0,1,0,0,221,699,21,0,2928,1,0,504,22,0,0,0,1373,0,18,4,72,5156,1,0,1445,19,12,2,0,0,0,0,0,1,0,0,0,0,0,179,11,0,6,18,314,50,0,1,58,50,0,8,67,1249,0,0,39,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,2490,131,0,0
0,13,0,0,0,92,0,0,0,2,0,530,0,0,0,11,0,54489,0,42,1009,0,89,0,84,0,0,0,16,160,6338,0,0,0,25,0,0,0,10,243,0,16765,0,0,0,0,0,2525,0,102,2,0,19,23,497,17925,0,0,0,0,0,0,0,2100,0,0,0,0,1,0,0,101,488,14,0,2220,0,0,698,21,0,0,0,773,0,17,1,99,3809,1,0,1972,45,12,4,0,0,0,0,0,1,0,0,0,0,0,209,13,0,3,44,314,42,0,0,41,87,0,0,55,957,0,0,90,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0,2491,110,0,0
0,17,48,0,0,124,0,0,0,5,0,407,0,0,0,9,0,33779,0,50,1097,0,27,0,55,0,0,0,16,70,5073,1,1,1,30,2,0,1,9,58,0,10705,0,0,0,0,0,1237,0,108,3,0,12,28,388,8810,0,0,0,6,0,0,0,1713,0,0,0,0,1,0,0,221,760,21,0,2692,1,0,484,19,0,0,0,991,0,18,4,79,4356,1,0,1503,17,10,5,0,0,0,0,0,1,0,0,0,0,0,233,9,0,6,16,343,50,0,1,58,45,0,8,67,1132,0,0,34,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,2469,133,0,0
0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,2,0,11,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,2,0,7,0,0,0,1,0,1,0,0,0,0,0,0,0,17,0,1,0,0,0,0,0,0,9,1,0,18,0,0,9,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,1,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0
0,2,0,0,0,53,0,0,0,0,0,1695,0,0,0,3,0,75937,0,33,969,0,128,0,112,0,0,0,2,339,14211,0,0,0,20,0,0,0,1,0,0,15669,0,0,0,0,0,2826,0,46,2,0,31,31,975,65068,0,0,0,0,0,0,0,1624,0,0,0,0,0,0,0,79,797,3,0,1131,0,0,639,9,0,0,0,653,0,2,1,330,9339,1,0,5866,64,1,2,0,0,0,0,0,1,0,0,0,0,0,93,2,0,0,63,2590,25,0,0,25,124,0,0,27,328,0,0,128,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,6656,816,0,0
0,36,90,0,0,502,0,0,0,25,0,712,0,0,0,33,0,479077,0,84,3639,0,144,0,222,0,0,0,7,292,48054,1,1,1,325,2,0,1,15,381,0,115936,0,0,0,0,0,27145,0,174,3,0,61,137,1209,100526,0,0,0,54,0,0,0,6762,0,0,0,0,1,0,0,958,1613,9,0,5187,1,0,1966,63,0,0,0,3238,0,7,23,118,17867,1,0,4654,95,13,3,0,0,0,0,23,2,0,0,0,67,67,389,9,0,0,93,1751,78,0,1,162,170,0,60,114,2758,0,0,202,7,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,248,0,34,0,0,0,0,0,0,0,0,12164,777,0,0
0,95,48,0,0,191,0,0,0,7,0,1000,0,0,0,23,0,123189,0,134,2228,0,100,0,150,0,0,0,6,240,18347,1,1,1,30,2,0,1,22,306,0,29031,0,0,0,0,0,4765,0,103,3,0,32,55,873,25960,0,0,0,0,0,0,0,4195,0,0,0,0,1,0,0,230,1454,6,0,2600,1,0,977,7,0,0,0,1911,0,6,1,306,11940,1,0,5712,38,20,1,0,0,0,0,0,1,0,0,0,0,0,215,5,0,0,37,1968,134,0,1,89,144,0,8,229,1118,0,0,119,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,28032,448,0,0
0,9,0,0,0,188,0,0,0,11,0,150,0,0,0,27,0,212088,0,26,1287,0,33,0,136,0,0,0,2,253,15301,0,0,0,35,0,0,1,18,0,0,36226,0,0,0,0,0,3658,0,106,1,0,28,72,220,48292,0,0,0,0,0,0,0,2502,0,0,0,0,0,0,0,76,467,1,0,1944,0,0,133,26,0,0,0,959,0,11,8,28,9341,1,0,4876,12,20,8,0,0,0,0,0,1,0,0,0,0,0,224,6,0,19,11,2188,17,0,0,14,67,0,0,26,708,0,0,56,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,1,19,0,0,0,0,0,0,0,0,6031,407,0,0
0,17,46,0,0,87,0,0,0,3,0,99,0,0,0,6,0,17180,0,32,380,0,5,0,136,0,0,0,2,215,2592,0,0,0,50,0,0,0,0,0,0,3653,0,0,0,0,0,2076,0,161,0,0,6,11,48,744,0,0,0,0,0,0,0,4756,0,0,0,0,0,0,0,0,565,11,0,1396,0,0,286,22,0,0,0,114,0,6,3,76,799,0,0,5795,1,1,2,0,0,0,0,0,1,0,0,0,0,0,366,7,0,5,0,2063,29,0,0,2,6,0,0,46,816,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,5,0,0,0,0,0,0,0,0,894,371,0,0
0,11,48,0,0,520,0,0,0,5,0,785,0,0,0,46,0,108286,0,47,1730,0,69,0,130,0,0,0,6,191,14259,1,1,1,210,2,0,1,14,185,0,25340,0,0,0,0,0,4978,0,166,3,0,19,31,603,22261,0,0,0,6,0,0,0,5249,0,0,0,0,1,0,0,667,835,8,0,2557,1,0,1103,15,0,0,0,1591,0,6,4,133,7862,1,0,5526,29,14,2,0,0,0,0,15,2,0,0,0,44,44,309,6,0,0,27,1990,47,0,1,80,82,0,42,58,989,0,0,79,7,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,346,0,35,0,0,0,0,0,0,0,0,5611,381,0,0
0,46,0,0,0,329,0,0,0,15,0,349,0,0,0,42,0,59967,0,86,1456,0,33,0,177,0,0,0,10,257,9728,4,1,0,80,0,0,1,14,8,0,14276,0,0,0,0,0,2348,0,138,3,0,29,50,470,9343,0,0,0,0,0,0,0,3737,0,0,0,0,1,0,0,83,720,7,0,2329,0,0,374,24,0,0,0,1067,0,17,14,79,6872,1,0,5870,17,11,4,0,0,0,0,0,1,0,0,0,0,0,282,12,0,31,16,2581,86,0,0,45,83,0,8,132,1073,0,0,41,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,1,19,0,0,0,0,0,0,0,0,4094,342,0,0
0,30,278,0,0,258,0,0,0,14,0,828,0,0,0,30,0,115737,0,73,1562,0,143,0,145,0,0,0,6,216,17611,0,0,0,25,0,0,0,27,372,0,27690,0,0,0,0,0,4160,0,124,2,0,49,127,887,18762,0,0,0,60,0,0,0,3557,0,1,0,0,1,0,0,127,1734,4,0,3080,0,0,1215,29,0,0,0,1238,0,6,6,477,11336,1,0,2887,86,26,2,0,0,0,0,18,2,0,0,0,47,47,236,13,0,0,84,837,72,0,0,139,284,0,40,102,3351,0,0,183,9,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,10935,353,0,0
0,1,21,0,0,24649,0,0,0,0,0,262,0,0,0,4,0,228544,0,13,24857,0,0,0,105,0,0,0,2,132,67456,0,0,0,15,0,0,0,0,0,0,58154,0,0,0,0,0,65673,0,124,0,0,0,0,16,66633,0,0,0,0,0,0,0,126464,0,0,0,0,0,0,0,0,960,2,0,4243,0,0,12822,55,0,0,0,24673,0,2,1,14,2444,0,0,10969,1,0,2,0,0,0,0,0,1,0,0,0,0,0,259,4,0,0,0,2391,12,0,0,1,0,0,0,13,2218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24638,0,2,0,0,0,0,0,0,0,0,3150,13444,0,0
0,8,198,0,1,318,0,0,0,9,0,137,0,0,0,15,0,11620,0,24,427,0,16,0,106,0,0,0,3,157,1431,0,0,0,40,0,0,0,4,0,0,6533,0,0,0,0,0,987,0,120,0,0,17,23,41,591,0,0,0,6,0,0,0,2215,0,0,0,0,1,0,0,0,407,73,0,1456,0,0,423,37,0,0,0,274,0,5,3,58,626,0,0,3989,1,10,4,0,0,0,0,0,1,0,0,0,0,0,264,11,0,6,0,1464,19,0,0,11,31,0,0,27,787,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,12,0,1,0,0,0,0,0,0,572,298,0,0
0,3,0,0,0,58,0,0,0,19,0,1532,0,0,0,1,0,159931,0,43,2337,0,316,0,277,0,0,0,5,509,19316,0,0,0,30,0,0,0,0,1074,0,31720,0,0,0,0,0,4499,0,89,2,0,88,148,1345,71688,0,0,0,6,0,0,0,4297,0,0,0,0,1,0,0,131,1534,3,0,2552,0,0,1221,25,0,0,0,1500,0,5,15,409,12482,1,0,5820,147,2,1,0,0,0,0,0,1,0,0,0,0,0,212,5,0,0,146,1743,41,0,0,46,354,0,0,44,1779,0,0,356,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,340,0,0,0,0,0,0,0,0,8781,417,0,0
0,58,48,0,0,82,0,0,0,3,0,1629,0,0,0,10,0,477986,0,83,2404,0,467,0,323,0,0,0,2,880,58086,1,1,1,15,2,0,1,10,0,0,93977,0,0,0,0,0,24520,0,94,2,0,114,126,1752,96961,0,0,0,0,0,0,0,18910,0,0,0,0,0,0,0,158,3211,4,0,1942,1,0,7668,20,0,0,0,1373,0,2,2,2342,22757,1,0,12790,211,10,2,0,0,0,0,0,1,0,0,0,0,0,210,3,0,0,210,2433,79,0,1,56,470,0,8,137,2026,0,0,476,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,18218,701,0,0
0,1,0,0,0,5,0,0,0,0,0,62,0,0,0,2,0,6195,0,2,170,0,0,0,82,0,0,0,0,104,692,0,0,0,0,0,0,0,1,0,0,1109,0,0,0,0,0,555,0,58,0,0,0,0,2,6,0,0,0,0,0,0,0,1410,0,1,0,0,0,0,0,0,242,1,0,532,0,0,207,6,0,0,0,23,0,0,0,94,234,0,0,2725,1,0,1,0,0,0,0,0,1,0,0,0,0,0,124,1,0,0,0,1115,1,0,0,0,0,0,0,2,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,106,0,0
0,712,268,0,0,356,0,0,0,51,0,265,0,0,0,51,0,38809,0,742,1783,0,149,0,72,0,0,0,6,129,5295,0,0,0,85,0,0,0,37,42,0,36908,0,0,0,0,0,3088,0,81,2,0,113,372,2004,4488,0,0,0,15,0,0,0,6831,0,0,0,0,1,0,0,112,3442,19,0,5994,0,0,2352,44,0,0,0,1389,0,44,35,732,5512,1,0,6063,19,30,2,0,0,0,0,0,1,0,0,0,0,0,191,10,0,81,18,2424,739,0,0,47,339,0,0,1451,2127,0,0,240,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,70,0,0,0,0,0,0,0,0,2514,5120,0,0
0,171,74,0,0,192,0,0,0,7,0,52,0,0,0,8,0,16003,0,175,322,0,11,0,31,0,0,0,0,47,1931,0,0,0,185,0,0,0,2,0,0,7579,0,0,0,0,0,1698,0,34,0,0,14,36,188,1439,0,0,0,0,0,0,0,3146,0,0,0,0,0,0,0,6,862,2,0,1746,0,0,748,59,0,0,0,247,0,5,2,174,753,0,0,5346,1,1,6,0,0,0,0,0,1,0,0,0,0,0,106,55,0,16,0,2074,171,0,0,15,36,0,0,342,800,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0,3,0,0,0,0,0,0,0,0,606,182,0,0
0,108,48,0,0,173,0,0,0,13,0,577,0,0,0,10,0,614177,0,142,3231,0,112,0,168,0,0,0,6,223,58483,1,1,1,45,2,0,1,9,364,0,160802,0,0,0,0,0,41632,0,123,3,0,34,197,1185,97160,0,0,0,0,0,0,0,14816,0,0,0,0,1,0,0,294,3036,5,0,4414,1,0,5253,26,0,0,0,2945,0,8,1,1323,15619,1,0,7480,69,11,3,0,0,0,0,16,2,0,0,0,43,43,327,6,0,2,67,1462,142,0,1,235,584,0,44,250,2222,0,0,122,7,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,9633,921,0,0
0,12,36,0,0,69,0,0,0,6,0,58,0,0,0,20,0,779,0,31,149,0,10,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,18,0,0,2449,0,0,0,0,0,45,0,11,0,0,12,45,49,140,0,0,0,10,0,0,0,170,0,1,0,0,0,0,0,0,232,1,0,383,0,0,45,44,0,0,0,123,0,7,5,37,196,0,0,0,1,31,6,0,0,0,0,0,1,0,0,0,0,0,34,1,0,17,0,0,29,0,0,15,34,0,0,41,37,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,136,36,0,0
0,7,225,0,0,67,0,0,0,2,0,187,0,0,0,13,0,14578,0,11,298,0,4,0,80,0,0,0,0,120,1597,0,0,0,49,0,0,0,4,2,0,5589,0,0,0,0,0,1352,0,114,0,0,4,11,26,555,0,0,0,3,0,0,0,2794,0,0,0,0,0,0,0,14,440,2,0,1550,0,0,287,39,0,0,0,195,0,2,1,139,924,0,0,5526,2,12,2,0,0,0,0,7,2,0,0,0,22,22,198,2,0,4,0,2207,6,0,0,0,9,0,16,13,711,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,66,0,13,0,0,0,0,0,0,0,0,581,153,0,0
0,6,48,0,0,766,0,0,0,4,0,891,0,0,0,59,0,46744,0,36,1430,0,66,0,98,0,0,0,6,164,6168,1,1,1,295,2,0,1,7,264,0,15045,0,0,0,0,0,1713,0,65,3,0,22,27,404,12576,0,0,0,12,0,0,0,3274,0,0,0,0,1,0,0,217,667,6,0,1944,1,0,535,20,0,0,0,1244,0,6,3,71,3980,1,0,4090,24,6,4,0,0,0,0,0,1,0,0,0,0,0,205,4,0,0,23,1394,36,0,1,86,84,0,8,42,991,0,0,73,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0,14,0,0,0,0,0,0,0,0,2688,228,0,0
0,24,34,0,0,73,0,0,0,10,0,181,0,0,0,12,0,11415,0,51,215,0,30,0,14,0,0,0,6,32,2064,0,0,0,20,0,0,0,9,20,0,9304,0,0,0,0,0,364,0,15,2,0,22,51,253,1188,0,0,0,12,0,0,0,785,0,1,0,0,1,0,0,82,521,4,0,1068,0,0,133,21,0,0,0,174,0,11,9,54,1488,1,0,106,8,6,1,0,0,0,0,0,1,0,0,0,0,0,41,2,0,19,7,16,50,0,0,41,82,0,0,74,264,0,0,38,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,928,133,0,0
0,21,108,0,0,45,0,0,0,6,0,119,0,0,0,9,0,9694,0,36,243,0,10,0,8,0,0,0,2,12,2004,1,1,1,0,2,0,1,9,0,0,8660,0,0,0,0,0,210,0,17,1,0,13,43,99,813,0,0,0,12,0,0,0,752,0,1,0,0,0,0,0,109,534,2,0,1234,1,0,138,32,0,0,0,254,0,7,5,48,1667,1,0,58,3,4,2,0,0,0,0,0,1,0,0,0,0,0,50,2,0,18,2,12,34,0,1,24,56,0,8,55,255,0,0,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,881,100,0,0
0,25,52,0,0,70,0,0,0,10,0,236,0,0,0,12,0,15754,0,54,219,0,33,0,19,0,0,0,6,38,2520,0,0,0,20,0,0,0,9,32,0,6305,0,0,0,0,0,590,0,17,2,0,23,48,295,2996,0,0,0,6,0,0,0,655,0,1,0,0,1,0,0,82,588,4,0,1238,0,0,166,22,0,0,0,169,0,10,9,61,1613,1,0,98,10,6,1,0,0,0,0,0,1,0,0,0,0,0,44,3,0,15,9,16,53,0,0,47,82,0,0,78,438,0,0,41,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1248,136,0,0
0,20,42,0,0,43,0,0,0,8,0,84,0,0,0,10,0,969,0,43,63,0,11,0,4,0,0,0,4,11,96,0,0,0,5,0,0,0,8,0,0,7734,0,0,0,0,0,84,0,13,1,0,14,32,166,228,0,0,0,0,0,0,0,548,0,1,0,0,1,0,0,30,272,2,0,916,0,0,69,24,0,0,0,50,0,9,8,30,214,0,0,25,1,3,1,0,0,0,0,0,1,0,0,0,0,0,28,2,0,18,0,4,42,0,0,22,25,0,0,62,243,0,0,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,96,94,0,0
0,6,48,0,0,33,0,0,0,2,0,124,0,0,0,4,0,574,0,17,304,0,4,0,0,0,0,0,0,0,39,9,3,1,5,2,0,3,4,0,0,1036,0,0,0,0,0,29,0,3,4,0,4,11,63,66,0,0,0,0,0,0,0,525,0,1,0,0,0,0,0,133,348,3,0,525,1,0,74,2,0,0,0,183,0,10,3,27,622,0,0,0,1,3,4,0,0,0,0,0,1,0,0,0,0,0,13,0,0,42,0,0,16,0,1,4,6,0,25,22,24,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,119,47,0,0
0,6,48,0,0,33,0,0,0,1,0,114,0,0,0,4,0,347,0,17,299,0,2,0,0,0,0,0,0,0,38,9,3,1,5,2,0,3,4,0,0,1216,0,0,0,0,0,28,0,3,4,0,2,6,63,65,0,0,0,0,0,0,0,492,0,1,0,0,0,0,0,133,338,3,0,507,1,0,74,3,0,0,0,182,0,9,2,27,573,0,0,0,1,3,3,0,0,0,0,0,1,0,0,0,0,0,13,1,0,38,0,0,16,0,1,4,3,0,25,22,19,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,108,46,0,0
0,6,48,0,0,42,0,0,0,2,0,123,0,0,0,5,0,480,0,25,299,0,2,0,0,0,0,0,4,5,50,9,3,1,5,2,0,3,4,0,0,1075,0,0,0,0,0,28,0,3,4,0,2,6,146,117,0,0,0,0,0,0,0,465,0,1,0,0,1,0,0,133,357,4,0,529,1,0,75,3,0,0,0,184,0,13,2,27,580,0,0,0,1,3,3,0,0,0,0,0,1,0,0,0,0,0,13,1,0,39,0,0,27,0,1,15,3,0,25,33,28,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,115,48,0,0
0,26,0,0,0,213,0,0,0,2,0,582,0,0,0,22,0,494643,0,43,2425,0,57,0,97,0,0,0,2,171,53772,0,0,0,79,0,0,0,5,0,0,145372,0,0,0,0,0,38403,0,57,1,0,16,26,385,81881,0,0,0,0,0,0,0,13388,0,0,0,0,0,0,0,108,580,4,0,4286,0,0,3737,16,0,0,0,2204,0,2,1,107,13497,1,0,14786,25,5,3,0,0,0,0,0,1,0,0,0,0,0,115,3,0,0,24,2415,39,0,0,38,73,0,0,65,1302,0,0,63,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,9,0,0,0,0,0,0,0,0,8506,353,0,0
0,12,0,0,0,96,0,0,0,4,0,376,0,0,0,10,0,38960,0,45,1235,0,65,0,77,0,0,0,15,127,4729,0,0,0,30,0,0,0,8,167,0,10424,0,0,0,0,0,1266,0,144,2,0,16,26,619,14790,0,0,0,6,0,0,0,1916,0,0,0,0,1,0,0,115,575,23,0,1851,0,0,499,25,0,0,0,1125,0,16,4,109,4230,1,0,1621,39,12,2,0,0,0,0,17,2,0,0,0,46,46,204,14,0,3,37,282,43,0,0,48,62,0,36,55,830,0,0,72,7,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0,0,0,0,0,2476,143,0,0
0,7,0,0,0,84,0,0,0,3,0,200,0,0,0,9,0,29180,0,39,749,0,145,0,55,0,0,0,13,204,3087,0,0,0,25,0,0,0,8,195,0,8627,0,0,0,0,0,827,0,118,2,0,42,49,590,5174,0,0,0,0,0,0,0,1066,0,0,0,0,1,0,0,111,360,12,0,1886,0,0,327,19,0,0,0,600,0,14,2,25,2264,1,0,1252,27,11,4,0,0,0,0,16,2,0,0,0,46,46,140,8,0,3,25,200,38,0,0,39,181,0,34,45,951,0,0,149,7,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,1,39,0,0,0,0,0,0,0,0,1456,90,0,0
0,14,48,0,0,118,0,0,0,5,0,296,0,0,0,9,0,33161,0,44,949,0,29,0,59,0,0,0,14,74,4909,1,1,1,30,2,0,1,9,72,0,11532,0,0,0,0,0,1324,0,132,3,0,12,27,401,5703,0,0,0,6,0,0,0,1725,0,0,0,0,1,0,0,219,618,19,0,2925,1,0,423,27,0,0,0,936,0,16,4,53,16820,1,0,2430,18,11,4,0,0,0,0,17,2,0,0,0,46,46,185,12,0,6,16,685,44,0,1,51,42,0,44,58,1165,0,0,36,7,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,2300,135,0,0
0,19,48,0,0,154,0,0,0,7,0,439,0,0,0,9,0,35765,0,50,1420,0,33,0,61,0,0,0,17,81,5329,1,1,1,30,2,0,1,9,76,0,11657,0,0,0,0,0,1309,0,148,3,0,16,38,439,8708,0,0,0,12,0,0,0,1765,0,0,0,0,1,0,0,221,748,29,0,3062,1,0,482,21,0,0,0,1384,0,21,6,80,5045,1,0,1412,20,12,5,0,0,0,0,17,2,0,0,0,46,46,214,13,0,12,18,254,50,0,1,59,51,0,44,69,1089,0,0,40,7,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,2595,128,0,0
0,2,0,0,0,99,0,0,0,6,0,2406,0,0,0,4,0,160285,0,75,2779,0,58,0,216,0,0,0,5,227,26691,0,0,0,25,0,0,0,2,214,0,36632,0,0,0,0,0,5795,0,250,2,0,17,12,1388,45080,0,0,0,0,0,0,0,4145,0,0,0,0,1,0,0,124,2320,15,0,1816,0,0,680,23,0,0,0,2414,0,5,1,107,17174,1,0,4738,80,4,2,0,0,0,0,13,2,0,0,0,44,44,463,1,0,0,78,1599,75,0,0,128,44,0,26,77,1175,0,0,59,7,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,12254,324,0,0
0,41,0,0,0,1159,0,0,0,3,0,629,0,0,0,120,0,552967,0,71,2774,0,80,0,84,0,0,0,6,213,48672,0,0,0,95,0,0,0,15,160,0,143083,0,0,0,0,0,39278,0,149,2,0,20,32,942,92296,0,0,0,0,0,0,0,3123,0,0,0,0,1,0,0,101,1772,3,0,3238,0,0,890,58,0,0,0,2713,0,6,1,125,9288,1,0,2465,22,18,3,0,0,0,0,28,3,0,0,0,77,77,166,6,0,0,19,902,68,0,0,62,104,0,64,109,1689,0,0,87,7,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,1078,0,29,0,0,0,0,0,0,0,0,5168,368,0,0
0,32,48,0,0,107,0,0,0,11,0,1458,0,0,0,8,0,268851,0,60,2341,0,273,0,211,0,0,0,2,553,39801,1,1,1,70,2,0,1,1,0,0,53246,0,0,0,0,0,10845,0,125,2,0,78,111,2601,50675,0,0,0,62,0,0,0,4478,0,0,0,0,0,0,0,157,1116,5,0,2699,1,0,1324,28,0,0,0,1803,0,2,6,213,21049,1,0,4418,124,3,3,0,0,0,0,17,2,0,0,0,53,53,240,8,0,0,122,1496,54,0,1,122,299,0,48,86,1442,0,0,306,3,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,70,0,6,0,0,0,0,0,0,0,0,15167,630,0,0
0,6,0,0,0,92,0,0,0,4,0,71,0,0,0,12,0,19046,0,21,106,0,6,0,9,0,0,0,4,10,9223,0,0,0,45,0,0,0,3,0,0,4265,0,0,0,0,0,9213,0,21,1,0,5,3,127,5424,0,0,0,0,0,0,0,184,0,1,0,0,1,0,0,27,217,3,0,2419,0,0,127,22,0,0,0,107,0,4,4,7,200,0,0,51,1,4,3,0,0,0,0,0,1,0,0,0,1,1,43,4,0,0,0,12,19,0,0,14,7,0,0,25,809,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,11,0,0,0,0,0,0,0,0,7937,79,0,0
