,????,_llseek,access,arch_prctl,bind,brk,chmod,class,clock_gettime,clone,close,connect,dup,epoll_create,epoll_create1,epoll_ctl,epoll_pwait,epoll_wait,eventfd2,exit_group,faccessat,fchmod,fchmodat,fchown32,fcntl,fcntl64,fdatasync,flock,fork,fstat,fstat64,fstatat64,fsync,ftruncate,ftruncate64,futex,getcwd,getdents64,getegid32,geteuid,geteuid32,getgid32,getpgid,getpid,getppid,getpriority,getrlimit,getsockname,getsockopt,gettid,gettimeofday,getuid,getuid32,inotify_add_watch,inotify_init1,inotify_rm_watch,ioctl,ipc_subcall,kill,listen,lseek,lstat64,madvise,mincore,mkdir,mkdirat,mknod,mknodat,mlock,mmap,mmap2,mprotect,mremap,msgget,msync,munlock,munmap,nanosleep,newfstatat,open,openat,pipe,pipe2,pivot_root,poll,ppoll,prctl,pread,pread64,pwrite,pwrite64,read,readlink,readlinkat,recv,recvfrom,recvmsg,rename,renameat,restart_syscall,rmdir,rt_sigaction,rt_sigprocmask,rt_sigreturn,sched_get_priority_max,sched_getparam,sched_getscheduler,sched_setscheduler,sched_yield,select,semget,semop,sendmsg,sendto,setpgid,setpriority,setrlimit,setsockopt,shutdown,sigaction,sigprocmask,sigreturn,socket,socketcall,socketpair,stat64,statfs,statfs64,tgkill,tkill,ugetrlimit,umask,unlink,unlinkat,utimensat,wait4,write,writev
1,0,0,1,0,0,258,0,0,79079,34,880,0,131,0,0,180,0,8090,0,0,0,0,0,0,0,97,0,0,0,0,424,0,0,0,0,7832,0,0,0,0,0,0,0,10335,0,0,0,0,0,49,2607,0,8126,0,0,0,5687,0,0,0,0,2,42,0,1,0,0,0,0,0,676,278,0,0,0,0,513,0,0,789,0,0,0,0,0,0,0,0,225,0,0,22947,0,0,0,11939,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7887,0,32,0,0,0,0,253,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,29306,1325
1,0,0,0,0,0,58,0,0,31095,5,407,0,202,0,0,368,0,3965,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,433,0,0,0,0,0,0,0,2597,0,0,0,0,0,0,108,0,2985,0,0,0,7351,0,0,0,0,0,13,0,0,0,0,0,0,0,106,352,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,91,0,0,3126,0,0,0,16088,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6725,0,0,0,0,0,0,162,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,4241,322
1,0,0,6,0,0,80,0,0,29341,18,459,0,117,0,0,171,0,2689,0,0,0,0,0,0,0,85,0,0,0,0,109,0,0,0,0,2656,0,0,0,0,0,0,0,2918,0,0,1,0,0,14,520,0,2763,0,0,0,4204,0,1,0,0,0,23,0,0,0,0,0,0,0,314,798,0,0,0,0,294,0,0,253,0,0,0,0,0,0,1,0,118,0,0,11466,0,0,0,9620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5632,0,18,1,0,0,0,247,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,13620,227
1,0,0,0,0,0,0,0,0,132,5,158,0,48,0,0,74,2952,0,0,0,40,0,4,0,136,0,0,0,0,128,0,0,0,0,0,2646,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1895,0,0,0,0,6044,0,0,0,0,0,78,0,0,0,0,0,0,324,0,7,0,0,0,0,253,0,104,0,209,0,0,0,0,0,10,542,0,0,0,810,0,0,0,11420,0,0,0,0,0,0,200,0,0,0,0,0,90,0,0,0,0,6678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1702,1591
1,0,0,348,0,0,51,42,0,22909,12,570,0,125,0,0,236,0,2764,0,0,0,0,0,168,0,1380,0,0,0,0,775,0,0,0,0,2631,0,0,0,0,0,0,0,2716,0,0,1,0,0,6,1651,0,2988,0,0,0,4222,0,1,0,0,0,22,0,0,0,0,0,0,0,217,581,0,0,0,0,156,0,0,372,0,0,0,0,0,0,6,0,584,0,0,21156,1,0,0,8099,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5024,0,7,1,0,0,0,72,0,0,0,1,436,0,0,0,0,0,336,0,0,0,0,7104,421
1,0,0,0,0,0,0,0,0,18,9,184,0,35,0,0,69,1004,0,0,0,15,0,0,0,102,0,0,0,0,83,0,0,0,0,0,98,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,1122,0,0,0,0,1159,0,0,0,9,0,126,0,0,0,0,0,0,275,0,68,0,0,0,0,180,0,191,0,106,0,0,0,0,0,6,326,0,0,0,179,0,2,0,1498,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,4,1378,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,339,386
1,0,0,0,0,0,45,0,0,28414,0,380,0,178,0,0,340,0,3461,0,0,0,0,0,0,0,176,0,0,0,0,27,0,0,0,0,686,0,0,0,0,0,0,0,2425,0,0,0,0,0,0,239,0,3182,0,0,0,9710,0,0,0,0,0,8,0,0,0,0,0,0,0,154,623,0,0,0,0,153,0,0,27,0,0,0,0,0,0,1,0,150,0,0,12745,0,0,0,17622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9516,0,0,0,0,0,0,282,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,6995,1086
1,0,0,16,0,0,12,0,0,94449,23,785,0,127,0,0,204,0,10588,0,0,0,0,0,0,0,111,0,0,0,0,253,0,0,0,0,9972,0,0,0,0,0,0,0,12757,0,0,0,0,0,16,2538,0,10728,0,0,0,11585,0,0,0,0,0,97,0,0,0,0,0,0,0,550,730,0,0,0,0,478,2,0,583,0,0,0,0,0,0,26,0,147,0,0,63774,0,0,0,16704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,0,18,0,0,0,0,433,0,0,0,2,140,0,0,0,0,0,0,0,0,0,0,68375,1399
1,0,0,0,0,0,0,0,0,84,7,108,0,41,0,0,38,2457,0,0,0,4,0,0,0,15,0,0,0,0,2,0,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2176,0,0,0,0,1282,0,0,0,0,0,40,0,0,0,0,0,0,93,0,13,0,0,0,0,41,0,27,0,42,0,0,0,0,0,2,37,0,0,0,296,0,0,0,1534,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,3,1290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,557
1,0,3,72,0,0,3,7,0,42316,2,213,0,81,0,0,155,0,3758,0,0,0,0,0,35,0,340,0,0,0,0,150,0,0,0,0,3733,0,0,0,0,0,0,0,3876,0,0,0,0,0,1,1782,0,3949,0,0,0,4102,0,1,0,0,0,11,0,0,0,0,0,0,0,111,439,0,0,0,0,96,0,0,62,0,0,0,0,0,0,1,0,178,0,0,14685,0,0,0,11092,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6773,0,0,0,0,0,0,142,0,0,0,0,100,0,0,0,0,0,70,0,0,0,0,17573,380
1,0,0,0,0,0,0,0,0,10,12,135,0,9,0,0,27,610,0,0,0,24,0,0,0,140,0,22,0,0,146,0,0,0,0,0,136,0,0,0,26,0,0,0,0,0,0,1,0,0,0,0,663,0,0,0,0,688,0,0,0,0,0,28,0,0,0,0,0,0,101,0,18,0,0,0,0,70,0,76,0,83,0,0,0,0,0,6,107,0,75,0,89,0,1,0,719,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,620,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,171,192
1,0,0,0,0,0,30,0,0,25419,8,735,0,253,0,0,505,0,4142,0,0,0,0,0,0,0,253,0,0,0,0,229,0,0,0,0,1258,0,0,0,0,0,0,0,3237,0,0,0,0,0,0,103,0,3882,0,0,0,14460,0,0,0,0,0,46,0,0,0,0,0,0,0,406,734,0,0,0,0,390,0,0,229,0,0,0,0,0,0,3,0,387,0,0,6512,0,0,0,15922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9191,0,0,0,0,0,0,288,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,4756,1002
1,0,0,0,0,0,61,0,0,13731,2,236,0,118,0,0,208,0,1927,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,942,0,0,0,0,0,0,0,1677,0,0,0,0,0,0,3,0,2008,0,0,0,4852,0,0,0,0,0,5,0,0,0,0,0,0,0,699,874,0,0,0,0,694,0,0,0,0,0,0,0,0,0,1,0,680,0,0,1963,0,0,0,9572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5470,0,0,0,0,0,0,66,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,2743,1097
1,0,0,10,0,0,4,0,0,19684,0,1033,0,516,0,0,656,0,3543,0,0,0,0,0,0,0,516,0,0,0,0,0,0,0,0,0,421,0,0,0,0,0,0,0,2202,0,0,0,0,0,0,10,0,3481,0,0,0,6027,0,0,0,0,0,4,0,0,0,0,0,0,0,147,498,0,0,0,0,147,0,0,0,0,0,0,0,0,0,1,0,146,0,0,2147,0,0,0,12887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7550,0,0,0,0,0,0,121,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,2974,477
1,0,0,0,0,0,0,0,0,7,15,182,0,27,0,1,14,5486,0,1,0,43,0,0,0,283,0,5,0,0,316,0,0,0,0,0,901,0,2,0,50,0,0,0,0,1,3,1,0,0,0,0,5252,0,0,0,0,1692,0,0,0,56,0,530,0,0,2,0,0,0,308,0,381,0,0,0,0,210,0,193,0,157,0,0,0,0,0,80,299,0,15,0,505,0,4,0,2398,0,0,0,0,0,0,200,47,0,0,0,0,7,0,0,0,13,1851,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,527,355
1,0,0,0,0,0,0,0,0,0,1,106,0,36,0,0,18,2217,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2171,0,0,0,0,2583,0,0,0,0,0,342,0,0,0,0,0,0,133,0,5,0,0,0,0,82,0,0,0,34,0,0,0,0,0,1,116,0,0,0,1355,0,0,0,723,0,0,0,0,0,0,799,0,0,0,0,0,0,0,0,0,3,602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820,226
1,0,0,1,0,0,34,1,0,14576,2,176,0,88,0,0,136,0,2614,0,0,0,0,0,0,0,83,0,0,0,0,5,0,1,0,0,414,0,0,0,0,0,0,0,1373,0,0,0,0,0,0,116,0,1648,0,0,0,3594,0,1,0,0,2,17,0,0,0,0,0,0,0,145,539,0,0,0,0,140,1,0,3,0,0,0,0,0,0,3,0,132,0,0,1826,0,0,0,10466,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6167,0,0,0,0,0,0,262,0,0,0,0,51,0,0,0,0,0,0,1,0,0,0,2675,335
1,0,0,0,0,0,0,0,0,3,5,167,0,74,0,0,112,1706,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1405,0,0,0,0,2514,0,0,0,0,0,24,0,0,0,0,0,0,96,0,13,0,0,0,0,63,0,12,0,20,0,0,0,0,0,4,90,0,0,0,461,0,0,0,2226,0,0,0,0,0,0,168,0,0,0,0,0,1,0,0,0,0,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,872,261
1,0,0,0,0,0,0,0,0,148,11,121,0,34,0,0,40,1787,0,0,0,6,0,0,0,27,0,0,0,0,6,0,0,0,0,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1572,0,0,0,0,1623,0,0,0,8,0,49,0,0,0,0,0,0,153,0,23,0,0,0,0,80,0,77,0,51,0,0,0,0,0,13,98,0,0,0,448,0,1,0,1587,0,0,0,0,0,0,88,1,0,0,0,0,0,0,0,0,3,1235,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,563,610
1,0,0,0,0,0,0,0,0,5,2,166,0,43,0,0,82,772,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,837,0,0,0,0,961,0,0,0,26,0,33,0,0,0,0,0,0,248,0,15,0,0,0,0,184,0,10,0,72,0,0,0,0,0,12,323,0,0,0,131,0,0,0,958,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411,387
1,0,0,0,0,0,0,0,0,0,4,20,0,5,0,0,10,421,0,0,0,4,0,1,0,5,0,0,0,0,1,0,0,1,0,0,566,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,291,0,0,0,0,375,0,0,0,0,0,0,0,0,0,0,0,0,50,0,5,0,0,0,0,34,0,13,0,11,0,0,0,0,0,5,62,0,0,0,145,0,0,0,811,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,4,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,513,80
1,0,9,31,0,0,292,0,0,17551,21,470,0,218,0,0,347,0,2787,0,0,0,0,0,0,0,184,0,0,0,0,3,0,0,0,0,3603,0,54,0,0,0,0,0,2853,0,1,0,0,0,3,1092,0,3354,0,0,0,6752,0,0,0,0,0,274,0,0,0,0,0,0,0,457,1459,0,0,0,0,417,4,0,37,0,0,0,0,0,0,156,0,215,0,0,4411,0,0,0,11423,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6435,0,1,0,0,0,0,771,0,0,0,2,50,0,0,0,0,0,0,0,0,0,0,10911,1340
1,0,0,718,0,0,361,0,0,70020,281,2528,0,710,0,0,1430,0,16719,0,0,0,0,0,0,0,355,0,0,0,0,1098,0,0,0,0,33013,0,0,0,0,0,0,0,19221,0,0,0,0,0,0,19160,0,20282,0,0,0,35080,0,0,0,0,0,495,0,356,0,0,0,0,0,5944,2267,0,0,0,0,5662,7,0,1098,0,0,0,0,0,0,0,0,5662,0,0,8695,0,0,0,9732,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,968,0,280,0,0,0,0,540,0,0,0,0,1424,0,0,0,0,0,0,0,0,0,0,15540,15120
1,0,0,0,0,0,19,0,0,14397,5,485,0,233,0,0,454,0,2568,0,0,0,0,0,0,0,231,0,0,0,0,20,0,0,0,0,744,0,0,0,0,0,0,0,1855,0,0,0,0,0,0,29,0,2371,0,0,0,5395,0,0,0,0,0,43,0,0,0,0,0,0,0,127,442,0,0,0,0,117,4,0,18,0,0,0,0,0,0,5,0,114,0,0,8081,0,0,0,11341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6596,0,0,0,0,0,0,204,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,2772,818
1,0,0,3,0,0,5,0,0,9068,2,129,0,58,0,0,113,0,2317,0,0,0,0,0,0,0,57,0,0,0,0,16,0,0,0,0,406,0,0,0,0,0,0,0,1030,0,0,0,0,0,0,34,0,1181,0,0,0,3366,0,0,0,0,0,13,0,0,0,0,0,0,0,50,462,0,0,0,0,42,0,0,16,0,0,0,0,0,0,0,0,42,0,0,5224,0,0,0,9019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5270,0,0,0,0,0,0,164,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,1132,380
1,0,0,25,0,0,12,0,0,29592,58,314,0,74,0,0,140,0,3510,0,0,0,0,0,0,0,70,0,0,0,0,111,0,0,0,0,2104,0,0,0,0,0,0,0,3329,0,0,0,0,0,3,358,0,3090,0,0,0,8166,0,0,0,0,0,159,0,0,0,0,0,0,0,314,239,0,0,0,0,198,0,0,171,0,0,0,0,0,0,33,0,100,0,0,7896,0,0,0,13294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7187,0,3,0,0,0,0,144,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,8359,708
1,0,0,0,0,0,0,0,0,2586,0,29,0,9,0,0,14,0,287,0,0,0,0,0,0,0,6,0,0,0,0,10,0,0,0,0,251,0,0,0,0,0,0,0,407,0,0,0,0,0,0,63,0,292,0,0,0,306,0,1,0,0,0,0,0,0,0,0,0,0,0,22,149,0,0,0,0,21,0,0,11,0,0,0,0,0,0,0,0,18,0,0,995,0,0,0,598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1319,89
1,0,0,2,0,0,0,0,0,4801,1,117,0,53,0,0,107,0,924,0,0,0,0,0,0,0,53,0,0,0,0,11,0,0,0,0,194,0,0,0,0,0,0,0,506,0,0,0,0,0,0,9,0,886,0,0,0,1540,0,1,0,0,0,1,0,0,0,0,0,0,0,9,246,0,0,0,0,8,0,0,11,0,0,0,0,0,0,0,0,8,0,0,912,0,0,0,3889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2409,0,1,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759,181
1,0,0,34,0,0,83,0,0,29067,15,753,0,362,0,0,691,0,4095,0,0,0,0,0,12,0,390,0,0,0,0,61,0,0,0,0,1816,0,2,0,0,0,0,0,3180,0,0,1,0,0,8,256,0,4136,0,0,0,10079,0,0,0,0,7,177,0,0,0,0,0,0,0,971,1047,0,0,0,0,936,0,0,35,0,0,0,0,1,0,46,0,1647,0,0,3885,0,0,0,17417,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9047,0,2,0,0,0,0,2028,0,0,0,0,151,0,61,0,0,0,24,0,0,0,0,6079,1002
1,0,0,0,0,0,11,0,0,102360,9,524,0,25,0,0,28,0,9576,0,0,0,0,0,0,0,13,0,0,0,0,374,0,0,0,0,6750,0,0,0,0,0,0,0,12199,0,0,0,0,0,15,3065,0,9684,0,0,0,2809,0,0,0,0,0,10,0,0,0,0,0,0,0,186,381,0,0,0,0,160,0,0,501,0,0,0,0,0,0,0,0,37,0,0,23067,0,0,0,11924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8259,0,8,0,0,0,0,48,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,31381,548
1,0,3,315,0,0,51,0,0,67557,72,1308,0,148,0,0,237,0,7973,0,0,0,0,0,125,0,1013,40,0,0,0,1129,0,0,0,0,10757,0,0,0,0,0,0,0,8802,0,0,0,0,0,29,2705,0,8389,0,0,0,8526,0,0,0,0,0,184,0,0,0,0,0,0,0,945,704,0,0,0,0,839,3,0,1041,0,0,0,0,0,0,24,0,787,0,100,32036,0,0,0,10401,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6300,0,57,0,0,0,0,706,0,0,0,0,346,0,0,0,0,0,250,0,0,0,0,19920,1440
1,0,0,0,0,0,16,0,0,29719,1,197,0,97,0,0,194,0,2658,0,0,0,0,0,0,0,97,0,0,0,0,2,0,0,0,0,250,0,0,0,0,0,0,0,2525,0,0,0,0,0,0,10,0,2661,0,0,0,11710,0,0,0,0,0,5805,0,0,0,0,0,0,0,5853,389,0,0,0,0,5852,0,0,2,0,0,0,0,0,0,5800,0,51,0,0,6578,0,0,0,15242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6018,0,0,0,0,0,0,96,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,7918,553
1,0,0,54,0,0,4,7,0,13773,9,741,0,353,0,0,449,0,3012,0,0,0,0,0,0,0,235,0,0,0,0,56,0,7,0,0,798,0,0,0,0,0,0,0,3635,0,0,0,0,0,0,190,0,2663,0,0,0,5284,0,0,0,0,21,406,0,0,0,0,0,0,0,649,248,0,0,0,0,599,4,0,45,0,0,0,0,0,0,275,0,238,0,0,10628,0,0,0,11590,0,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6658,0,0,0,0,0,0,530,0,0,0,0,55,0,0,0,0,0,0,7,0,0,0,6245,1234
1,0,3,1380,0,0,914,129,0,75837,186,1890,0,190,0,0,293,0,12267,0,0,0,0,0,715,0,5559,340,0,0,0,3131,0,0,3,0,18697,0,0,0,0,0,0,0,10942,0,1,0,0,0,8,5790,0,10954,0,0,0,10222,0,0,0,0,17,497,0,5,0,0,0,0,0,1126,1428,0,0,0,0,764,2,0,1544,0,0,0,0,0,0,174,0,4404,0,2151,33913,0,0,0,11119,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7012,0,62,0,0,0,0,491,0,0,0,0,1726,0,0,0,0,0,1430,0,0,0,0,19385,1501
1,0,0,390,0,0,37,39,0,16977,0,656,0,190,0,0,361,0,2265,0,0,0,0,0,198,0,1660,15,0,0,0,784,0,0,0,0,367,0,0,0,0,0,0,0,1656,0,0,0,0,0,0,1263,0,2158,0,0,0,5156,0,0,0,0,0,4,0,0,0,0,0,0,0,104,622,0,0,0,0,103,0,0,277,0,0,0,0,0,0,0,0,577,0,33,2339,0,0,0,12145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7112,0,0,0,0,0,0,186,0,0,0,0,517,0,0,0,0,0,396,0,0,0,0,3613,734
1,0,3,19,0,0,21,8,0,87511,5,473,0,66,0,0,124,0,8352,0,0,0,0,0,0,0,63,0,0,0,0,272,0,8,0,0,6784,0,0,0,0,0,0,0,11820,0,0,0,0,0,8,2765,0,8161,0,0,0,4843,0,0,0,0,8,13,0,0,0,0,0,0,0,277,347,0,0,0,0,122,0,0,487,0,0,0,0,0,0,3,0,21,0,0,50843,0,0,0,13328,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8763,0,4,0,0,0,0,63,0,0,0,0,68,0,0,0,0,0,0,8,0,0,0,60346,676
1,0,0,433,0,0,8,58,0,18622,11,627,0,164,0,0,293,0,4583,0,0,0,0,0,201,0,1672,95,0,0,0,810,0,22,0,0,1307,0,0,0,0,0,0,0,3539,0,11,0,0,0,0,1208,0,4033,0,0,0,6515,0,0,0,0,22,118,0,0,0,0,0,0,0,213,531,0,0,0,0,204,1,0,308,0,0,0,0,0,0,3,0,663,0,209,1979,0,0,0,12100,0,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7377,0,0,0,0,0,0,352,0,0,0,0,537,0,0,0,0,0,402,22,0,0,0,2836,889
1,0,0,48,0,0,57,8,0,19543,1,399,0,182,0,0,361,0,2432,0,0,0,0,0,20,0,330,0,0,0,0,89,0,4,0,0,1556,0,0,0,0,0,0,0,2106,0,0,0,0,0,0,231,0,2710,0,0,0,6090,0,0,0,0,4,101,0,0,0,0,0,0,0,423,473,0,0,0,0,422,0,0,33,0,0,0,0,0,0,68,0,400,0,0,3189,0,0,0,12076,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7181,0,0,0,0,0,0,639,0,0,0,0,64,0,0,0,0,0,40,4,0,0,0,5941,918
1,0,0,292,0,0,19,29,0,48014,8,563,0,130,0,0,244,0,4765,0,0,0,0,0,148,0,1256,40,0,0,0,643,0,1,0,0,6893,0,0,0,0,0,0,0,4823,0,0,0,0,0,5,2535,0,4770,0,0,0,6909,0,0,0,0,1,120,0,0,0,0,0,0,0,337,763,0,0,0,0,312,72,0,318,0,0,0,0,0,0,0,0,635,0,80,37903,0,0,0,13524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7677,0,3,0,0,0,0,525,0,0,0,0,366,0,0,0,0,0,296,4,0,0,0,41079,1592
1,0,3,29,0,0,22,0,0,95213,20,806,0,112,0,0,156,0,9295,0,0,0,0,0,0,0,90,0,0,0,0,364,0,0,0,0,12898,0,0,0,0,0,0,0,11155,0,0,0,0,0,20,2558,0,9623,0,0,0,5841,0,0,0,0,0,38,0,0,0,0,0,0,0,529,395,0,0,0,0,457,0,0,665,0,0,0,0,0,0,3,0,167,0,0,42216,0,0,0,14139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9156,0,20,0,0,0,0,459,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,45585,1160
1,0,24,17,0,0,21,3,0,20772,20,18,0,3,0,0,6,0,1601,0,0,0,0,0,0,0,11,0,2,0,0,8,0,0,0,0,485,0,0,0,0,0,0,0,1260,0,0,1,0,0,8,36,0,1268,0,0,0,8141,0,0,0,24,30,42,0,0,0,0,0,0,0,73,770,0,0,0,0,19,2,0,27,0,0,0,0,0,0,2,0,19,0,0,3873,0,0,0,10297,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4815,0,2,0,0,0,0,21,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,4925,110
1,0,3,22,0,0,19,0,0,65101,18,757,0,111,0,0,166,0,6108,0,0,0,0,0,0,0,85,0,0,0,0,308,0,0,0,0,16049,0,0,0,0,0,0,0,6839,0,0,0,0,0,21,1860,0,6228,0,0,0,5820,0,0,0,0,0,25,0,0,0,0,0,0,0,440,354,0,0,0,0,407,0,0,575,0,0,0,0,0,0,3,0,122,0,0,29318,0,0,0,14234,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9153,0,17,0,0,0,0,327,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,31154,811
1,0,3,38,0,0,54,0,0,63549,29,808,0,144,0,0,207,0,6825,0,0,0,0,0,0,0,108,0,0,0,0,284,0,0,0,0,10288,0,0,0,0,0,0,0,7542,0,0,0,0,0,20,1375,0,6750,0,0,0,7660,0,0,0,0,0,49,0,0,0,0,0,0,0,586,419,0,0,0,0,549,0,0,565,0,0,0,0,0,0,7,0,227,0,0,34079,0,0,0,12841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7558,0,28,0,0,0,0,481,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,33828,790
1,0,3,12,0,0,15,0,0,72890,11,645,0,81,0,0,123,0,6754,0,0,0,0,0,0,0,65,0,0,0,0,309,0,0,0,0,13853,0,0,0,0,0,0,0,8102,0,0,0,0,0,18,2287,0,6930,0,0,0,4699,0,0,0,0,0,23,0,0,0,0,0,0,0,342,351,0,0,0,0,312,0,0,513,0,0,0,0,0,0,3,0,97,0,0,40593,0,0,0,12053,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7833,0,11,0,0,0,0,301,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,44332,1245
1,0,3,17,0,0,25,0,0,105541,15,871,0,173,0,0,220,0,10320,0,0,0,0,0,0,0,149,0,0,0,0,335,0,0,0,0,11281,0,0,0,0,0,0,0,12346,0,0,0,0,0,15,2691,0,10557,0,0,0,5361,0,0,0,0,0,20,0,0,0,0,0,0,0,440,232,0,0,0,0,373,0,0,612,0,0,0,0,0,0,2,0,107,0,0,43067,0,0,0,13662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9108,0,15,0,0,0,0,305,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,47780,943
1,0,0,50,0,0,4,25,0,13588,1,93,0,33,0,0,58,0,3597,0,0,0,0,0,0,0,28,0,0,0,0,51,0,25,0,0,596,0,0,0,0,0,0,0,898,0,1,0,0,0,0,80,0,1105,0,0,0,2591,0,0,0,0,25,3,0,0,0,0,0,0,0,68,292,0,0,0,0,65,0,0,26,0,0,0,0,0,0,0,0,60,0,0,691,0,0,0,14777,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9423,0,0,0,0,0,0,144,0,0,0,0,37,0,0,0,0,0,0,25,0,0,0,865,146
